bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
sanmare01,2021,Reiver Sanmartin,25,Maj-NL,Cincinnati,2,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
stripro01,2021,Ross Stripling,31,Maj-AL,Toronto,3,6,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
manaese01,2021,Sean Manaea,29,Maj-AL,Oakland,2,5,4,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,0.75,1.25
boydma01,2021,Matthew Boyd,30,Maj-AL,Detroit,2,5,3,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.333,0.5,0.333,0.833
tomlijo01,2021,Josh Tomlin,36,Maj-NL,Atlanta,6,5,3,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.333,0.5,0.333,0.833
meansjo01,2021,John Means,28,Maj-AL,Baltimore,2,5,5,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.4,0.6
richaga01,2021,Garrett Richards,33,Maj-AL,Boston,2,5,5,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.4,0.6
alvarjo02,2021,Jose Alvarez,32,Maj-NL,San Francisco,5,5,2,1,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0.5,0,0.5
bishobr01,2021,Braden Bishop,27,Maj-AL,Seattle,8,5,4,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.25,0.25,0.25,0.5
deleojo03,2021,José De León,28,Maj-NL,Cincinnati,4,5,4,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0.25,0.25,0.25,0.5
lynnla01,2021,Lance Lynn,34,Maj-AL,Chicago,2,5,5,0,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.2,0.4
ucetaed01,2021,Edwin Uceta,23,Maj-NL,Los Angeles,4,5,5,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4
antonte01,2021,Tejay Antone,27,Maj-NL,Cincinnati,5,5,3,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0.25,0,0.25
owenhu01,2021,Hunter Owen,27,Maj-NL,Pittsburgh,3,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0.2,0,0.2
bubickr01,2021,Kris Bubic,23,Maj-AL,Kansas City,2,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
campbpa02,2021,Paul Campbell,25,Maj-NL,Miami,4,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
castada01,2021,Daniel Castano,26,Maj-NL,Miami,5,5,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
curtijo02,2021,John Curtiss,28,Maj-NL,Miami,6,5,5,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
falteba01,2021,Bailey Falter,24,Maj-NL,Philadelphia,4,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
hurstsc01,2021,Scott Hurst,25,Maj-NL,St. Louis,7,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ponceda01,2021,Daniel Ponce de Leon,29,Maj-NL,St. Louis,4,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
rayro02,2021,Robbie Ray,29,Maj-AL,Toronto,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
sanchal04,2021,Ali Sánchez,24,Maj-NL,St. Louis,2,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5
castiiv01,2021,Ivan Castillo,26,Maj-NL,San Diego,3,4,3,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.333,0.5,0.333,0.833
heanean01,2021,Andrew Heaney,30,Maj-AL,"Los Angeles,New York",2,4,3,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.333,0.5,0.333,0.833
hudsoda02,2021,Dakota Hudson,26,Maj-NL,St. Louis,2,4,3,1,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.333,0.5,0.333,0.833
dunnida01,2021,Dane Dunning,26,Maj-AL,Texas,2,4,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0.667
kaprija01,2021,James Kaprielian,27,Maj-AL,Oakland,2,4,3,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.333,0.333,0.333,0.667
maedake01,2021,Kenta Maeda,33,Maj-AL,Minnesota,4,4,3,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0.667
bundydy01,2021,Dylan Bundy,28,Maj-AL,Los Angeles,3,4,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5
giolilu01,2021,Lucas Giolito,26,Maj-AL,Chicago,2,4,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5
litteza01,2021,Zack Littell,25,Maj-NL,San Francisco,4,4,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5
martico02,2021,Corbin Martin,25,Maj-NL,Arizona,4,4,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5
rasmudr01,2021,Drew Rasmussen,25,"Maj-AL,Maj-NL","Milwaukee,Tampa Bay",3,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5
sandopa02,2021,Patrick Sandoval,24,Maj-AL,Los Angeles,2,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5
urquijo01,2021,José Urquidy,26,Maj-AL,Houston,2,4,4,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.25,0.5
ashbyaa01,2021,Aaron Ashby,23,Maj-NL,Milwaukee,3,4,2,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0.333,0,0.333
frankse01,2021,Seth Frankoff,32,Maj-NL,Arizona,3,4,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.25,0,0.25
vesiaal01,2021,Alex Vesia,25,Maj-NL,Los Angeles,4,4,3,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0.25,0,0.25
amburtr01,2021,Trey Amburgey,26,Maj-AL,New York,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
arteahu01,2021,Humberto Arteaga,27,Maj-NL,Washington,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
berrijo01,2021,José Berríos,27,Maj-AL,"Minnesota,Toronto",2,4,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0
gonzama02,2021,Marco Gonzales,29,Maj-AL,Seattle,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
gushuta01,2021,Taylor Gushue,27,Maj-NL,Chicago,2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
hernaca04,2021,Carlos Hernández,24,Maj-AL,Kansas City,1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
hessda01,2021,David Hess,27,Maj-NL,Miami,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
jacksan01,2021,Andre Jackson,25,Maj-NL,Los Angeles,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
kazmisc01,2021,Scott Kazmir,37,Maj-NL,San Francisco,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
maydu01,2021,Dustin May,23,Maj-NL,Los Angeles,2,4,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
mcculla02,2021,Lance McCullers Jr.,27,Maj-AL,Houston,3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
montafr02,2021,Frankie Montas,28,Maj-AL,Oakland,2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
montgjo01,2021,Jordan Montgomery,28,Maj-AL,New York,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ryuhy01,2021,Hyun Jin Ryu,34,Maj-AL,Toronto,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
stockro01,2021,Robert Stock,31,Maj-NL,"Chicago,New York",3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
suterbr01,2021,Brent Suter,31,Maj-NL,Milwaukee,4,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
underdu01,2021,Duane Underwood Jr.,26,Maj-NL,Pittsburgh,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
valdefr01,2021,Framber Valdez,27,Maj-AL,Houston,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
yarbrry01,2021,Ryan Yarbrough,29,Maj-AL,Tampa Bay,2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
youngal01,2021,Alex Young,27,Maj-NL,Arizona,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
zimmebr02,2021,Bruce Zimmermann,26,Maj-AL,Baltimore,2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
camarda01,2021,Daniel Camarena,28,Maj-NL,San Diego,3,3,3,1,1,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0.333,0.333,1.333,1.667
cleavga01,2021,Garrett Cleavinger,27,Maj-NL,Los Angeles,3,3,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,1,1.5
vothau01,2021,Austin Voth,29,Maj-NL,Washington,2,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,0.667,0.5,1.167
dunnju01,2021,Justin Dunn,25,Maj-AL,Seattle,2,3,3,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.667,1
fariaja01,2021,Jake Faria,27,Maj-NL,Arizona,3,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.667,1
wrighky01,2021,Kyle Wright,25,Maj-NL,Atlanta,2,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.667,1
abbotco01,2021,Cory Abbott,25,Maj-NL,Chicago,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
bickfph01,2021,Phil Bickford,25,Maj-NL,Los Angeles,3,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667
clarkta01,2021,Taylor Clarke,28,Maj-NL,Arizona,3,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667
detwiro01,2021,Ross Detwiler,35,Maj-NL,Miami,3,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667
stewako01,2021,Kohl Stewart,26,Maj-NL,Chicago,3,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
duplajo01,2021,Jon Duplantier,26,Maj-NL,Arizona,2,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.333,0,0.333
eovalna01,2021,Nathan Eovaldi,31,Maj-AL,Boston,1,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.333,0,0.333
mizeca01,2021,Casey Mize,24,Maj-AL,Detroit,2,3,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.333,0,0.333
rayco01,2021,Corey Ray,26,Maj-NL,Milwaukee,1,3,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.333,0,0.333
almonye01,2021,Yency Almonte,27,Maj-NL,Colorado,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
barrija01,2021,Jaime Barria,24,Maj-AL,Los Angeles,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
chaveje01,2021,Jesse Chavez,37,Maj-NL,Atlanta,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
diazmi02,2021,Miguel Díaz,26,Maj-NL,San Diego,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
flexech01,2021,Chris Flexen,26,Maj-AL,Seattle,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
germado01,2021,Domingo Germán,28,Maj-AL,New York,2,3,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
hoyinja01,2021,Jared Hoying,32,Maj-AL,Toronto,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jaxgr01,2021,Griffin Jax,26,Maj-AL,Minnesota,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
kellyjo05,2021,Joe Kelly,33,Maj-NL,Los Angeles,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morimsh01,2021,Shawn Morimando,28,Maj-NL,Miami,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
nelsoji02,2021,Jimmy Nelson,32,Maj-NL,Los Angeles,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
perezma02,2021,Martín Pérez,30,Maj-AL,Boston,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
phillev01,2021,Evan Phillips,26,Maj-NL,Los Angeles,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
pinedmi01,2021,Michael Pineda,32,Maj-AL,Minnesota,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
ramirni01,2021,Nick Ramirez,31,Maj-NL,San Diego,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rodonca01,2021,Carlos Rodón,28,Maj-AL,Chicago,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
skubata01,2021,Tarik Skubal,24,Maj-AL,Detroit,2,3,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
wachami01,2021,Michael Wacha,29,Maj-AL,Tampa Bay,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
yajurmi01,2021,Miguel Yajure,23,Maj-NL,Pittsburgh,2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
lowejo01,2021,Josh Lowe,23,Maj-AL,Tampa Bay,2,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,2
quintjo01,2021,José Quintana,32,Maj-NL,San Francisco,2,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2
reetzja01,2021,Jakson Reetz,25,Maj-NL,Washington,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5
mckentr01,2021,Triston McKenzie,23,Maj-AL,Cleveland,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
oberba01,2021,Bailey Ober,25,Maj-AL,Minnesota,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
quantca01,2021,Cal Quantrill,26,Maj-AL,Cleveland,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
sheffju01,2021,Justus Sheffield,25,Maj-AL,Seattle,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1
whitlga01,2021,Garrett Whitlock,25,Maj-AL,Boston,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1
yamamjo01,2021,Jordan Yamamoto,25,Maj-NL,New York,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1
civalaa01,2021,Aaron Civale,26,Maj-AL,Cleveland,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,0.5
detmere01,2021,Reid Detmers,21,Maj-AL,Los Angeles,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,0.5
milneho01,2021,Hoby Milner,30,Maj-NL,Milwaukee,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,0.5
peralwi01,2021,Wily Peralta,32,Maj-AL,Detroit,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5
schmicl01,2021,Clarke Schmidt,25,Maj-AL,New York,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,0.5
taillja01,2021,Jameson Taillon,29,Maj-AL,New York,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5
adonjo01,2021,Joan Adon,22,Maj-NL,Washington,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
akinke01,2021,Keegan Akin,26,Maj-AL,Baltimore,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
alexaty01,2021,Tyler Alexander,26,Maj-AL,Detroit,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allarko01,2021,Kolby Allard,23,Maj-AL,Texas,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
anderta01,2021,Tanner Anderson,28,Maj-NL,Pittsburgh,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
arihako01,2021,Kohei Arihara,28,Maj-AL,Texas,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
baragca01,2021,Caleb Baragar,27,Maj-NL,San Francisco,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bassich01,2021,Chris Bassitt,32,Maj-AL,Oakland,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
bendean01,2021,Anthony Bender,26,Maj-NL,Miami,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
brothre01,2021,Rex Brothers,33,Maj-NL,Chicago,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
cimbead01,2021,Adam Cimber,30,Maj-NL,Miami,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
claysa01,2021,Sam Clay,28,Maj-NL,Washington,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
elledse01,2021,Seth Elledge,25,Maj-NL,St. Louis,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foltymi01,2021,Mike Foltynewicz,29,Maj-AL,Texas,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
fulmeca01,2021,Carson Fulmer,27,Maj-NL,Cincinnati,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija04,2021,Jarlín García,28,Maj-NL,San Francisco,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
glasnty01,2021,Tyler Glasnow,27,Maj-AL,Tampa Bay,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
gratebr01,2021,Brusdar Graterol,22,Maj-NL,Los Angeles,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greinza01,2021,Zack Greinke,37,Maj-AL,Houston,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
guerrju02,2021,Junior Guerra,36,Maj-AL,Los Angeles,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gustaja01,2021,Jandel Gustave,28,Maj-NL,Milwaukee,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
harpery01,2021,Ryne Harper,32,Maj-NL,Washington,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
junisja01,2021,Jakob Junis,28,Maj-AL,Kansas City,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
kazmase01,2021,Sean Kazmar Jr.,36,Maj-NL,Atlanta,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
keuchda01,2021,Dallas Keuchel,33,Maj-AL,Chicago,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kikucyu01,2021,Yusei Kikuchi,30,Maj-AL,Seattle,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
klubeco01,2021,Corey Kluber,35,Maj-AL,New York,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
knebeco01,2021,Corey Knebel,29,Maj-NL,Los Angeles,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lambepe01,2021,Peter Lambert,24,Maj-NL,Colorado,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lopezjo02,2021,Jorge López,28,Maj-AL,Baltimore,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
matzst01,2021,Steven Matz,30,Maj-AL,Toronto,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mccauda01,2021,Darren McCaughan,25,Maj-AL,Seattle,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
morgael01,2021,Eli Morgan,25,Maj-AL,Cleveland,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nanceto01,2021,Tommy Nance,30,Maj-NL,Chicago,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
newcose01,2021,Sean Newcomb,28,Maj-NL,Atlanta,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
norrida01,2021,Daniel Norris,28,Maj-NL,Milwaukee,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odomjo01,2021,Joseph Odom,29,Maj-AL,Tampa Bay,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
okertst01,2021,Steven Okert,29,Maj-NL,Miami,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
paganem01,2021,Emilio Pagán,30,Maj-NL,San Diego,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
paynety01,2021,Tyler Payne,28,Maj-NL,Chicago,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
perezci01,2021,Cionel Pérez,25,Maj-NL,Cincinnati,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pivetni01,2021,Nick Pivetta,28,Maj-AL,Boston,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
popza01,2021,Zach Pop,24,Maj-NL,Miami,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
reaco01,2021,Colin Rea,30,Maj-NL,Milwaukee,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
rodrije01,2021,Jefry Rodriguez,27,Maj-NL,Washington,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
romansa01,2021,Sal Romano,27,Maj-NL,Cincinnati,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ryanjo04,2021,Joe Ryan,25,Maj-AL,Minnesota,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ryanky01,2021,Kyle Ryan,29,Maj-NL,Chicago,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santade01,2021,Dennis Santana,25,Maj-NL,Los Angeles,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
simslu01,2021,Lucas Sims,27,Maj-NL,Cincinnati,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
stratch01,2021,Chris Stratton,30,Maj-NL,Pittsburgh,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
strichu01,2021,Hunter Strickland,32,Maj-NL,Milwaukee,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
stridsp01,2021,Spencer Strider,22,Maj-NL,Atlanta,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
webbja01,2021,Jacob Webb,27,Maj-NL,Atlanta,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
oswalco01,2021,Corey Oswalt,27,Maj-NL,New York,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA
reidfse01,2021,Sean Reid-Foley,25,Maj-NL,New York,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,NA,1,NA,NA
bardda01,2021,Daniel Bard,36,Maj-NL,Colorado,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
hunteto02,2021,Tommy Hunter,34,Maj-NL,New York,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
overtco01,2021,Connor Overton,27,Maj-NL,Pittsburgh,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2
alanirj01,2021,R.J. Alaniz,30,Maj-NL,Cincinnati,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
